runs,wickets,overs,runs_last_5,wickets_last_5,total
13,0,2.2,13,0,164
13,1,2.3,13,1,164
14,1,2.3,14,1,164
18,1,2.4,18,1,164
18,1,2.5,18,1,164
19,1,2.6,19,1,164
21,1,3.1,21,1,164
25,1,3.2,25,1,164
25,1,3.3,25,1,164
29,1,3.4,29,1,164
31,1,3.5,31,1,164
37,1,3.6,37,1,164
38,1,4.0,38,1,164
39,1,4.1,39,1,164
39,1,4.2,39,1,164
40,1,4.3,40,1,164
40,1,4.4,39,1,164
46,1,4.5,45,1,164
47,1,4.6,46,1,164
48,1,5.0,46,1,164
52,1,5.1,46,1,164
53,1,5.2,47,1,164
54,1,5.3,48,1,164
55,1,5.4,45,1,164
55,1,5.5,44,1,164
55,1,5.6,44,1,164
55,1,6.1,44,1,164
55,1,6.2,44,1,164
56,1,6.3,44,1,164
58,1,6.4,45,1,164
62,1,6.5,49,1,164
66,1,6.6,53,0,164
66,1,7.1,52,0,164
67,1,7.2,49,0,164
69,1,7.3,51,0,164
70,1,7.4,51,0,164
70,1,7.5,49,0,164
71,1,7.6,46,0,164
75,1,8.1,50,0,164
75,1,8.2,46,0,164
75,1,8.3,44,0,164
76,1,8.4,39,0,164
77,1,8.5,39,0,164
78,1,8.6,39,0,164
78,1,9.1,39,0,164
79,1,9.2,39,0,164
81,1,9.3,41,0,164
82,1,9.4,36,0,164
84,1,9.5,37,0,164
84,1,9.6,36,0,164
84,1,10.1,32,0,164
84,1,10.2,31,0,164
84,2,10.3,30,1,164
84,2,10.4,29,1,164
84,2,10.5,29,1,164
84,2,10.6,29,1,164
88,2,11.1,33,1,164
89,2,11.2,34,1,164
90,2,11.3,34,1,164
91,2,11.4,33,1,164
91,2,11.5,29,1,164
92,2,11.6,26,1,164
93,2,12.1,27,1,164
97,2,12.2,30,1,164
97,2,12.3,28,1,164
97,2,12.4,27,1,164
98,2,12.5,28,1,164
99,2,12.6,28,1,164
100,2,13.1,25,1,164
101,2,13.2,26,1,164
102,2,13.3,27,1,164
103,2,13.4,27,1,164
103,2,13.5,26,1,164
104,2,13.6,26,1,164
108,2,14.1,30,1,164
109,2,14.2,30,1,164
115,2,14.3,34,1,164
119,2,14.4,37,1,164
120,2,14.5,36,1,164
121,2,14.6,37,1,164
121,2,15.1,37,1,164
122,2,15.2,38,1,164
126,2,15.3,42,0,164
132,2,15.4,48,0,164
133,2,15.5,49,0,164
134,2,15.6,50,0,164
135,2,16.1,47,0,164
137,2,16.2,48,0,164
138,2,16.3,48,0,164
140,2,16.4,49,0,164
140,3,16.5,49,1,164
144,3,16.6,52,1,164
144,4,17.1,51,2,164
144,4,17.2,47,2,164
145,4,17.3,48,2,164
151,4,17.4,54,2,164
151,5,17.5,53,3,164
155,5,17.6,56,3,164
155,6,18.1,55,4,164
156,6,18.2,55,4,164
158,6,18.3,56,4,164
158,7,18.4,55,5,164
158,7,18.5,55,5,164
159,7,18.6,55,5,164
160,7,19.1,52,5,164
160,7,19.2,51,5,164
161,7,19.3,46,5,164
163,7,19.4,44,5,164
163,7,19.5,43,5,164
164,7,19.6,43,5,164
1,0,0.1,1,0,160
1,0,0.2,1,0,160
5,0,0.3,5,0,160
5,0,0.4,5,0,160
5,1,0.5,5,1,160
5,1,0.6,5,1,160
5,1,1.1,5,1,160
5,1,1.2,5,1,160
5,1,1.3,5,1,160
7,1,1.4,7,1,160
7,1,1.5,7,1,160
7,1,1.6,7,1,160
8,1,2.1,8,1,160
8,1,2.2,8,1,160
12,1,2.3,12,1,160
12,1,2.4,12,1,160
13,1,2.5,13,1,160
14,1,2.6,14,1,160
14,1,3.1,14,1,160
15,1,3.2,15,1,160
17,1,3.3,17,1,160
19,1,3.4,19,1,160
20,1,3.5,20,1,160
20,1,3.6,20,1,160
21,1,4.1,21,1,160
22,1,4.2,22,1,160
22,1,4.3,22,1,160
22,1,4.4,22,1,160
22,1,4.5,22,1,160
23,1,4.6,23,1,160
23,2,5.1,22,2,160
24,2,5.2,23,2,160
25,2,5.3,20,2,160
25,2,5.4,20,2,160
25,2,5.5,20,1,160
25,2,5.6,20,1,160
26,2,6.1,21,1,160
27,2,6.2,22,1,160
28,2,6.3,23,1,160
28,2,6.4,21,1,160
28,2,6.5,21,1,160
29,2,6.6,22,1,160
29,2,7.1,21,1,160
30,2,7.2,22,1,160
34,2,7.3,22,1,160
34,2,7.4,22,1,160
36,2,7.5,23,1,160
36,2,7.6,22,1,160
40,2,8.1,26,1,160
40,2,8.2,25,1,160
40,2,8.3,23,1,160
41,2,8.4,22,1,160
42,2,8.5,22,1,160
43,2,8.6,23,1,160
43,2,9.1,22,1,160
43,2,9.2,21,1,160
43,2,9.3,21,1,160
44,2,9.4,22,1,160
44,2,9.5,22,1,160
48,2,9.6,25,1,160
48,2,10.1,25,0,160
52,2,10.2,28,0,160
53,2,10.3,28,0,160
54,2,10.4,29,0,160
60,2,10.5,35,0,160
60,2,10.6,35,0,160
66,2,11.1,40,0,160
70,2,11.2,43,0,160
70,2,11.3,42,0,160
72,2,11.4,44,0,160
78,2,11.5,50,0,160
79,2,11.6,50,0,160
80,2,12.1,51,0,160
80,3,12.2,50,1,160
82,3,12.2,48,1,160
83,3,12.2,49,1,160
84,3,12.3,48,1,160
85,3,12.4,49,1,160
85,3,12.5,45,1,160
86,3,12.6,46,1,160
87,3,13.1,47,1,160
88,3,13.2,47,1,160
89,3,13.3,47,1,160
91,3,13.4,48,1,160
92,3,13.5,49,1,160
93,3,13.6,50,1,160
97,3,14.1,54,1,160
98,3,14.2,54,1,160
99,3,14.3,55,1,160
100,3,14.4,52,1,160
104,3,14.5,56,1,160
105,3,14.6,53,1,160
107,3,15.1,54,1,160
113,3,15.2,59,1,160
114,3,15.3,54,1,160
115,3,15.3,55,1,160
121,3,15.4,55,1,160
122,3,15.5,52,1,160
124,3,15.6,54,1,160
126,3,16.1,54,1,160
127,3,16.2,49,1,160
128,3,16.3,49,1,160
129,3,16.4,49,1,160
133,3,16.5,53,0,160
134,3,16.6,52,0,160
135,3,17.1,52,0,160
141,3,17.2,57,0,160
141,4,17.3,56,1,160
142,4,17.4,57,1,160
142,4,17.5,56,1,160
146,4,17.6,59,1,160
146,5,18.1,58,2,160
146,5,18.2,57,2,160
150,5,18.3,59,2,160
151,5,18.4,59,2,160
152,5,18.5,59,2,160
152,5,18.6,55,2,160
153,5,19.1,55,2,160
153,5,19.2,54,2,160
154,5,19.3,54,2,160
158,5,19.4,54,2,160
160,5,19.5,55,2,160
160,6,19.6,53,3,160
4,0,0.1,4,0,154
4,0,0.2,4,0,154
4,0,0.3,4,0,154
5,0,0.4,5,0,154
5,0,0.5,5,0,154
5,0,0.6,5,0,154
5,0,1.1,5,0,154
5,1,1.2,5,1,154
5,1,1.3,5,1,154
5,1,1.4,5,1,154
5,1,1.5,5,1,154
5,1,1.6,5,1,154
6,1,2.0,6,1,154
7,1,2.1,7,1,154
7,1,2.2,7,1,154
7,1,2.3,7,1,154
7,1,2.4,7,1,154
7,1,2.5,7,1,154
11,1,2.6,11,1,154
17,1,3.1,17,1,154
17,1,3.2,17,1,154
23,1,3.3,23,1,154
23,1,3.4,23,1,154
27,1,3.5,27,1,154
27,1,3.6,27,1,154
33,1,4.1,33,1,154
33,1,4.2,33,1,154
33,1,4.3,33,1,154
33,1,4.4,33,1,154
33,1,4.5,33,1,154
33,1,4.6,29,1,154
33,1,5.1,29,1,154
34,1,5.2,30,1,154
34,1,5.3,29,1,154
34,1,5.4,29,1,154
35,1,5.5,30,1,154
35,1,5.6,30,1,154
36,1,6.1,31,0,154
37,1,6.2,32,0,154
39,1,6.3,34,0,154
40,1,6.4,35,0,154
41,1,6.5,36,0,154
41,1,6.6,35,0,154
42,1,7.1,35,0,154
43,1,7.2,36,0,154
44,1,7.3,37,0,154
48,1,7.4,41,0,154
49,1,7.5,42,0,154
50,1,7.6,39,0,154
51,1,8.1,34,0,154
52,1,8.2,35,0,154
53,1,8.3,30,0,154
54,1,8.4,31,0,154
55,1,8.5,28,0,154
55,1,8.6,28,0,154
56,1,9.1,23,0,154
56,1,9.2,23,0,154
56,1,9.3,23,0,154
57,1,9.4,24,0,154
58,1,9.5,25,0,154
59,1,9.6,26,0,154
60,1,10.1,27,0,154
60,1,10.2,26,0,154
60,2,10.3,26,1,154
61,2,10.4,27,1,154
62,2,10.5,27,1,154
62,2,10.6,27,1,154
62,2,11.1,26,1,154
63,2,11.2,26,1,154
69,2,11.3,30,1,154
70,2,11.4,30,1,154
70,2,11.5,29,1,154
71,2,11.6,30,1,154
73,2,12.1,31,1,154
74,2,12.2,31,1,154
74,2,12.3,30,1,154
75,2,12.4,27,1,154
79,2,12.5,30,1,154
80,2,12.6,30,1,154
81,2,13.1,30,1,154
82,2,13.2,30,1,154
83,2,13.3,30,1,154
89,2,13.4,35,1,154
95,2,13.5,40,1,154
99,2,13.6,44,1,154
100,2,14.1,44,1,154
102,2,14.2,46,1,154
103,2,14.3,47,1,154
104,2,14.4,47,1,154
105,2,14.5,47,1,154
106,2,14.6,47,1,154
106,2,15.1,46,1,154
110,2,15.2,50,1,154
111,2,15.3,51,0,154
112,2,15.4,51,0,154
113,2,15.5,51,0,154
114,2,15.5,52,0,154
120,2,15.6,58,0,154
121,2,16.1,58,0,154
122,2,16.2,53,0,154
122,3,16.3,52,1,154
122,3,16.4,52,1,154
123,3,16.5,52,1,154
124,3,16.6,51,1,154
128,3,17.1,54,1,154
129,3,17.2,55,1,154
129,4,17.3,54,2,154
131,4,17.4,52,2,154
133,4,17.5,53,2,154
134,4,17.6,53,2,154
134,4,18.1,52,2,154
135,4,18.2,52,2,154
141,4,18.3,52,2,154
142,4,18.4,47,2,154
142,4,18.5,43,2,154
142,4,18.6,42,2,154
143,4,19.1,41,2,154
145,4,19.2,42,2,154
151,4,19.3,47,2,154
151,4,19.4,46,2,154
152,4,19.4,46,2,154
153,4,19.5,47,2,154
154,4,19.6,44,2,154
4,0,0.1,4,0,156
10,0,0.2,10,0,156
10,0,0.3,10,0,156
11,0,0.3,11,0,156
11,0,0.4,11,0,156
11,0,0.5,11,0,156
11,0,0.6,11,0,156
15,0,1.1,15,0,156
16,0,1.2,16,0,156
16,0,1.3,16,0,156
22,0,1.4,22,0,156
22,0,1.5,22,0,156
23,0,1.6,23,0,156
23,1,2.1,23,1,156
23,1,2.2,23,1,156
23,1,2.3,23,1,156
24,1,2.4,24,1,156
24,1,2.5,24,1,156
24,1,2.6,24,1,156
24,1,3.1,24,1,156
28,1,3.2,28,1,156
28,1,3.3,28,1,156
28,1,3.4,28,1,156
32,1,3.5,32,1,156
33,1,3.6,33,1,156
33,1,4.1,33,1,156
33,1,4.2,33,1,156
33,1,4.3,33,1,156
33,1,4.4,33,1,156
33,1,4.5,33,1,156
34,1,4.6,30,1,156
40,1,5.1,30,1,156
41,1,5.2,31,1,156
41,1,5.3,30,1,156
42,1,5.3,31,1,156
42,1,5.4,31,1,156
42,1,5.5,31,1,156
48,1,5.6,33,1,156
50,1,6.1,34,1,156
50,1,6.2,34,1,156
54,1,6.3,32,1,156
55,1,6.4,33,1,156
57,1,6.5,34,1,156
59,1,6.6,36,0,156
59,1,7.1,36,0,156
60,1,7.2,37,0,156
61,1,7.3,37,0,156
62,1,7.3,38,0,156
63,1,7.4,39,0,156
67,1,7.5,43,0,156
71,1,7.6,43,0,156
71,1,8.1,43,0,156
72,1,8.2,44,0,156
76,1,8.3,44,0,156
78,1,8.4,45,0,156
84,1,8.5,51,0,156
85,1,8.6,52,0,156
87,1,9.1,54,0,156
87,2,9.2,54,1,156
87,2,9.3,54,1,156
88,2,9.4,54,1,156
88,2,9.5,48,1,156
90,2,9.6,49,1,156
90,2,10.1,49,1,156
92,2,10.2,50,1,156
92,2,10.3,50,1,156
92,3,10.4,50,2,156
93,3,10.5,45,2,156
93,4,10.6,43,3,156
94,4,11.1,44,3,156
96,4,11.2,42,3,156
96,4,11.3,41,3,156
97,4,11.4,40,3,156
97,4,11.5,38,3,156
97,4,11.6,38,3,156
97,4,12.1,37,3,156
98,4,12.2,37,3,156
98,4,12.3,36,3,156
100,4,12.4,37,3,156
101,4,12.5,34,3,156
101,4,12.6,30,3,156
103,4,13.1,32,3,156
103,4,13.2,31,3,156
103,4,13.3,27,3,156
103,4,13.4,25,3,156
104,4,13.5,20,3,156
104,4,13.6,19,3,156
104,4,14.1,17,3,156
104,4,14.2,17,2,156
105,4,14.3,18,2,156
105,5,14.4,17,3,156
106,5,14.5,18,3,156
107,5,14.6,17,3,156
107,5,15.1,17,3,156
107,5,15.2,15,3,156
111,5,15.3,19,3,156
112,5,15.4,20,2,156
116,5,15.5,23,2,156
116,5,15.6,23,1,156
116,6,16.1,22,2,156
120,6,16.2,24,2,156
120,6,16.3,24,2,156
121,6,16.4,24,2,156
122,6,16.5,25,2,156
123,6,16.6,26,2,156
124,6,17.1,27,2,156
126,6,17.2,28,2,156
128,6,17.3,30,2,156
128,6,17.4,28,2,156
132,6,17.5,31,2,156
133,6,17.6,32,2,156
135,6,18.1,32,2,156
135,6,18.2,32,2,156
136,6,18.3,33,2,156
140,6,18.4,37,2,156
141,6,18.5,37,2,156
147,6,18.6,43,2,156
148,6,19.1,44,2,156
154,6,19.2,50,2,156
154,7,19.3,49,3,156
155,7,19.4,50,2,156
155,8,19.5,49,3,156
156,8,19.6,49,3,156
1,0,0.1,1,0,195
5,0,0.2,5,0,195
5,0,0.3,5,0,195
5,0,0.4,5,0,195
5,1,0.5,5,1,195
5,1,0.6,5,1,195
5,1,1.1,5,1,195
6,1,1.2,6,1,195
10,1,1.3,10,1,195
10,1,1.4,10,1,195
10,1,1.5,10,1,195
11,1,1.5,11,1,195
15,1,1.6,15,1,195
16,1,2.1,16,1,195
17,1,2.2,17,1,195
18,1,2.3,18,1,195
18,1,2.4,18,1,195
18,1,2.5,18,1,195
22,1,2.6,22,1,195
23,1,3.1,23,1,195
23,1,3.2,23,1,195
23,1,3.3,23,1,195
23,2,3.4,23,2,195
23,2,3.5,23,2,195
28,2,3.6,28,2,195
29,2,4.1,29,2,195
33,2,4.2,33,2,195
33,2,4.3,33,2,195
33,2,4.4,33,2,195
34,2,4.5,34,2,195
35,2,4.6,34,2,195
36,2,5.1,31,2,195
37,2,5.2,32,2,195
38,2,5.2,33,2,195
39,2,5.3,34,1,195
39,2,5.4,34,1,195
45,2,5.5,40,1,195
45,2,5.6,39,1,195
46,2,6.1,36,1,195
52,2,6.2,42,1,195
54,2,6.3,44,1,195
54,2,6.4,43,1,195
56,2,6.5,41,1,195
56,3,6.6,40,2,195
60,3,7.1,43,2,195
61,3,7.2,43,2,195
62,3,7.3,44,2,195
62,3,7.4,44,2,195
62,3,7.5,40,2,195
63,3,7.6,40,2,195
67,3,8.1,44,2,195
68,3,8.2,45,2,195
68,3,8.3,45,1,195
70,3,8.4,47,1,195
72,3,8.5,44,1,195
73,3,8.6,44,1,195
74,3,9.1,41,1,195
80,3,9.2,47,1,195
81,3,9.3,48,1,195
82,3,9.4,48,1,195
82,3,9.5,47,1,195
86,3,9.6,50,1,195
86,3,10.1,49,1,195
87,3,10.2,49,1,195
89,3,10.3,50,1,195
93,3,10.4,54,1,195
94,3,10.5,49,1,195
95,3,10.6,50,1,195
99,3,11.1,53,1,195
99,3,11.2,47,1,195
99,3,11.3,45,1,195
100,3,11.4,46,1,195
104,3,11.5,48,1,195
105,3,11.6,49,0,195
105,3,12.1,45,0,195
105,3,12.2,44,0,195
105,3,12.3,43,0,195
106,3,12.4,44,0,195
110,3,12.5,48,0,195
111,3,12.6,48,0,195
111,3,13.1,44,0,195
111,3,13.2,43,0,195
112,3,13.3,44,0,195
113,3,13.4,43,0,195
114,3,13.5,42,0,195
116,3,13.5,43,0,195
117,3,13.6,43,0,195
121,3,14.1,41,0,195
127,3,14.2,46,0,195
129,3,14.3,47,0,195
135,3,14.4,53,0,195
135,3,14.5,49,0,195
141,3,14.6,55,0,195
145,3,15.1,58,0,195
147,3,15.2,58,0,195
149,3,15.3,56,0,195
150,3,15.4,56,0,195
150,3,15.5,55,0,195
150,3,15.6,51,0,195
151,3,16.1,52,0,195
152,3,16.2,53,0,195
153,3,16.3,53,0,195
154,3,16.4,50,0,195
154,3,16.5,49,0,195
155,3,16.5,50,0,195
159,3,16.6,54,0,195
163,3,17.1,58,0,195
164,3,17.1,58,0,195
168,3,17.2,58,0,195
169,3,17.3,58,0,195
170,3,17.4,59,0,195
171,3,17.5,60,0,195
175,3,17.6,63,0,195
176,3,18.1,63,0,195
177,3,18.2,63,0,195
177,3,18.3,61,0,195
177,4,18.4,60,1,195
177,4,18.5,56,1,195
183,4,18.6,56,1,195
185,4,19.1,56,1,195
186,4,19.2,51,1,195
187,4,19.3,52,1,195
187,4,19.4,46,1,195
191,4,19.5,46,1,195
195,4,19.6,48,1,195
0,0,0.1,0,0,185
0,0,0.2,0,0,185
4,0,0.3,4,0,185
4,0,0.4,4,0,185
8,0,0.5,8,0,185
12,0,0.6,12,0,185
12,0,1.1,12,0,185
16,0,1.2,16,0,185
16,0,1.3,16,0,185
20,0,1.4,20,0,185
20,0,1.5,20,0,185
24,0,1.6,24,0,185
25,0,2.1,25,0,185
29,0,2.2,29,0,185
29,0,2.3,29,0,185
30,0,2.4,30,0,185
31,0,2.5,31,0,185
32,0,2.6,32,0,185
33,0,3.1,33,0,185
33,0,3.2,33,0,185
33,1,3.3,33,1,185
33,1,3.4,33,1,185
33,1,3.5,33,1,185
34,1,3.6,34,1,185
34,1,4.1,34,1,185
34,1,4.2,34,1,185
34,1,4.3,34,1,185
38,1,4.4,38,1,185
38,1,4.5,38,1,185
39,1,4.6,39,1,185
45,1,5.1,45,1,185
51,1,5.2,51,1,185
57,1,5.3,53,1,185
58,1,5.4,54,1,185
59,1,5.5,51,1,185
60,1,5.6,48,1,185
61,1,6.1,49,1,185
62,1,6.2,46,1,185
68,1,6.3,52,1,185
68,1,6.4,48,1,185
68,2,6.5,48,2,185
68,2,6.6,44,2,185
69,2,7.1,44,2,185
70,2,7.2,41,2,185
70,2,7.3,41,2,185
71,2,7.4,41,2,185
71,2,7.5,40,2,185
72,2,7.6,40,2,185
72,2,8.1,39,2,185
73,2,8.2,40,2,185
77,2,8.3,44,1,185
77,3,8.4,44,2,185
77,3,8.5,44,2,185
77,3,8.6,43,2,185
78,3,9.1,44,2,185
78,3,9.2,44,2,185
79,3,9.3,45,2,185
80,3,9.4,42,2,185
80,3,9.5,42,2,185
81,3,9.6,42,2,185
82,3,10.1,37,2,185
86,3,10.2,35,2,185
87,3,10.3,30,2,185
88,3,10.4,30,2,185
88,3,10.5,29,2,185
89,3,10.6,29,2,185
90,3,11.1,29,2,185
92,3,11.2,30,2,185
92,3,11.3,24,2,185
93,3,11.4,25,2,185
94,3,11.5,26,1,185
95,3,11.6,27,1,185
96,3,12.1,27,1,185
97,3,12.2,27,1,185
98,3,12.3,28,1,185
98,3,12.4,27,1,185
98,3,12.5,27,1,185
98,3,12.6,26,1,185
98,3,13.1,26,1,185
98,3,13.2,25,1,185
98,3,13.3,21,1,185
98,3,13.4,21,0,185
99,3,13.5,22,0,185
100,3,13.6,23,0,185
104,3,14.1,26,0,185
105,3,14.2,27,0,185
111,3,14.3,32,0,185
112,3,14.4,32,0,185
116,3,14.5,36,0,185
117,3,14.6,36,0,185
121,3,15.1,39,0,185
122,3,15.2,36,0,185
122,3,15.3,35,0,185
124,3,15.4,36,0,185
125,3,15.4,37,0,185
126,3,15.5,37,0,185
130,3,15.6,40,0,185
130,3,16.1,38,0,185
136,3,16.2,44,0,185
138,3,16.3,45,0,185
138,3,16.4,44,0,185
139,3,16.5,44,0,185
140,3,16.6,44,0,185
146,3,17.1,49,0,185
147,3,17.2,49,0,185
147,3,17.3,49,0,185
147,3,17.4,49,0,185
148,3,17.5,50,0,185
154,3,17.6,56,0,185
157,3,18.1,59,0,185
157,3,18.2,59,0,185
158,3,18.3,60,0,185
159,3,18.4,60,0,185
160,3,18.5,60,0,185
161,3,18.6,57,0,185
167,3,19.1,62,0,185
171,3,19.2,60,0,185
173,3,19.3,61,0,185
179,3,19.4,63,0,185
181,3,19.5,64,0,185
185,3,19.6,64,0,185
0,0,0.1,0,0,173
0,0,0.2,0,0,173
1,0,0.3,1,0,173
5,0,0.4,5,0,173
5,0,0.5,5,0,173
6,0,0.6,6,0,173
6,0,1.1,6,0,173
6,0,1.2,6,0,173
10,0,1.3,10,0,173
11,0,1.4,11,0,173
12,0,1.5,12,0,173
13,0,1.6,13,0,173
17,0,2.1,17,0,173
17,0,2.2,17,0,173
18,0,2.3,18,0,173
18,0,2.4,18,0,173
22,0,2.5,22,0,173
24,0,2.6,24,0,173
28,0,3.1,28,0,173
29,0,3.2,29,0,173
30,0,3.3,30,0,173
34,0,3.4,34,0,173
35,0,3.5,35,0,173
36,0,3.6,36,0,173
37,0,4.0,37,0,173
41,0,4.1,41,0,173
45,0,4.2,45,0,173
45,0,4.3,45,0,173
46,0,4.4,46,0,173
50,0,4.5,50,0,173
54,0,4.6,54,0,173
55,0,5.1,55,0,173
61,0,5.2,60,0,173
62,0,5.3,57,0,173
63,0,5.4,58,0,173
64,0,5.5,58,0,173
65,0,5.6,59,0,173
67,0,6.1,61,0,173
68,0,6.2,58,0,173
69,0,6.3,58,0,173
69,0,6.4,57,0,173
70,0,6.5,57,0,173
71,0,6.6,54,0,173
72,0,7.1,55,0,173
76,0,7.2,58,0,173
77,0,7.2,59,0,173
81,0,7.3,59,0,173
83,0,7.4,59,0,173
87,0,7.5,59,0,173
87,1,7.6,58,1,173
87,1,8.1,57,1,173
88,1,8.2,54,1,173
89,1,8.3,54,1,173
90,1,8.4,54,1,173
90,1,8.5,53,1,173
90,1,8.6,49,1,173
91,1,9.1,46,1,173
92,1,9.2,47,1,173
93,1,9.3,47,1,173
99,1,9.4,49,1,173
99,1,9.5,45,1,173
100,1,9.6,45,1,173
101,1,10.1,40,1,173
105,1,10.2,43,1,173
109,1,10.3,46,1,173
111,1,10.4,47,1,173
111,1,10.5,46,1,173
112,1,10.6,45,1,173
113,1,11.1,45,1,173
114,1,11.2,45,1,173
118,1,11.3,49,1,173
119,1,11.4,49,1,173
120,1,11.5,49,1,173
120,2,11.6,48,2,173
122,2,12.1,46,2,173
122,2,12.2,45,2,173
123,2,12.3,42,2,173
129,2,12.4,46,2,173
129,2,12.5,42,2,173
130,2,12.6,43,1,173
131,2,13.1,44,1,173
132,2,13.2,44,1,173
133,2,13.3,44,1,173
134,2,13.4,44,1,173
134,2,13.5,44,1,173
136,2,13.6,46,1,173
140,2,14.1,49,1,173
140,3,14.2,48,2,173
141,3,14.3,48,2,173
141,4,14.4,42,3,173
145,4,14.5,46,3,173
149,4,14.6,49,3,173
150,4,15.1,49,3,173
150,4,15.2,45,3,173
151,4,15.3,42,3,173
151,5,15.4,40,4,173
152,5,15.5,41,4,173
153,5,15.6,41,4,173
153,5,16.1,40,4,173
157,5,16.2,43,4,173
157,6,16.3,39,5,173
158,6,16.4,39,5,173
159,6,16.5,39,5,173
160,6,16.6,40,4,173
161,6,17.1,39,4,173
161,7,17.2,39,5,173
162,7,17.3,39,5,173
162,7,17.4,33,5,173
166,7,17.5,37,5,173
167,7,17.6,37,5,173
168,7,18.1,37,5,173
168,8,18.2,36,6,173
169,8,18.3,36,6,173
170,8,18.4,36,6,173
171,8,18.5,37,6,173
171,9,18.6,35,7,173
172,9,19.1,32,7,173
172,9,19.2,32,6,173
172,9,19.3,31,6,173
173,10,19.3,32,6,173
0,0,0.1,0,0,179
1,0,0.1,1,0,179
1,0,0.2,1,0,179
1,0,0.3,1,0,179
5,0,0.4,5,0,179
9,0,0.5,9,0,179
15,0,0.6,15,0,179
15,0,1.1,15,0,179
19,0,1.2,19,0,179
20,0,1.2,20,0,179
20,0,1.3,20,0,179
20,0,1.4,20,0,179
20,0,1.5,20,0,179
20,0,1.6,20,0,179
24,0,2.1,24,0,179
24,1,2.2,24,1,179
24,1,2.3,24,1,179
24,1,2.4,24,1,179
25,1,2.5,25,1,179
26,1,2.6,26,1,179
30,1,3.1,30,1,179
36,1,3.2,36,1,179
36,1,3.3,36,1,179
36,1,3.4,36,1,179
36,1,3.5,36,1,179
37,1,3.6,37,1,179
38,1,4.1,38,1,179
38,1,4.2,38,1,179
42,1,4.3,42,1,179
42,1,4.4,42,1,179
42,1,4.5,42,1,179
46,1,4.6,45,1,179
48,1,5.1,47,1,179
52,1,5.2,51,1,179
53,1,5.3,48,1,179
53,1,5.4,44,1,179
53,1,5.5,38,1,179
53,1,5.6,38,1,179
53,1,6.1,34,1,179
53,1,6.2,33,1,179
54,2,6.3,34,2,179
55,2,6.4,35,2,179
55,2,6.5,35,2,179
56,2,6.6,36,2,179
57,2,7.1,33,2,179
57,2,7.2,33,1,179
61,2,7.3,37,1,179
65,2,7.4,41,1,179
66,2,7.5,41,1,179
67,2,7.6,41,1,179
68,2,8.1,38,1,179
69,2,8.2,33,1,179
69,2,8.3,33,1,179
73,2,8.4,37,1,179
74,2,8.5,38,1,179
75,2,8.6,38,1,179
76,2,9.1,38,1,179
80,2,9.2,42,1,179
80,2,9.3,38,1,179
80,2,9.4,38,1,179
82,2,9.5,40,1,179
83,2,9.6,37,1,179
83,2,10.1,35,1,179
84,2,10.2,32,1,179
85,2,10.3,32,1,179
87,2,10.4,34,1,179
93,2,10.5,40,1,179
94,2,10.5,41,1,179
94,2,10.6,41,1,179
95,2,11.1,42,1,179
95,2,11.2,41,0,179
99,2,11.3,44,0,179
101,2,11.4,46,0,179
102,2,11.5,46,0,179
103,2,11.6,46,0,179
104,2,12.1,47,0,179
105,2,12.2,44,0,179
105,2,12.3,40,0,179
105,2,12.4,39,0,179
109,2,12.5,42,0,179
113,2,12.6,45,0,179
113,3,13.1,44,1,179
114,3,13.2,45,1,179
115,3,13.3,42,1,179
116,3,13.4,42,1,179
117,3,13.5,42,1,179
118,3,13.6,42,1,179
118,3,14.1,38,1,179
119,3,14.2,39,1,179
119,3,14.3,39,1,179
119,4,14.4,37,2,179
120,4,14.5,37,2,179
120,4,14.6,37,2,179
121,4,15.1,37,2,179
123,4,15.2,38,2,179
123,4,15.3,36,2,179
124,4,15.4,31,2,179
125,4,15.5,31,2,179
126,4,15.6,32,2,179
128,4,16.1,33,2,179
129,4,16.2,34,2,179
130,4,16.3,31,2,179
131,4,16.4,30,2,179
132,4,16.5,30,2,179
133,4,16.6,30,2,179
134,4,17.1,30,2,179
136,4,17.2,31,2,179
138,4,17.3,33,2,179
139,4,17.4,34,2,179
140,4,17.5,31,2,179
146,4,17.6,33,2,179
150,4,18.1,37,1,179
156,4,18.2,42,1,179
158,4,18.3,43,1,179
161,4,18.3,45,1,179
162,4,18.4,45,1,179
168,4,18.5,50,1,179
169,4,18.6,51,1,179
170,4,19.1,51,1,179
171,4,19.2,52,1,179
175,4,19.3,56,0,179
177,4,19.4,57,0,179
178,4,19.5,58,0,179
179,4,19.6,58,0,179
0,0,0.1,0,0,154
1,0,0.2,1,0,154
2,0,0.3,2,0,154
2,0,0.4,2,0,154
2,1,0.5,2,1,154
2,1,0.6,2,1,154
2,1,1.1,2,1,154
2,1,1.2,2,1,154
2,1,1.3,2,1,154
2,1,1.4,2,1,154
2,1,1.5,2,1,154
6,1,1.6,6,1,154
6,1,2.1,6,1,154
7,1,2.2,7,1,154
7,1,2.3,7,1,154
8,1,2.4,8,1,154
14,1,2.5,14,1,154
16,1,2.6,16,1,154
20,1,3.1,20,1,154
20,1,3.2,20,1,154
24,1,3.3,24,1,154
24,1,3.4,24,1,154
24,1,3.5,24,1,154
28,1,3.6,28,1,154
29,1,4.1,29,1,154
30,1,4.2,30,1,154
30,1,4.3,30,1,154
31,1,4.4,31,1,154
31,2,4.5,31,2,154
